make,model,variant,full_name,body_type,price_ex_showroom,fuel_type,transmission,engine_cc,power_bhp,torque_nm,drivetrain,mileage_arai_kmpl,mileage_arai_km_per_kg,claimed_ev_range_km,seating_capacity,boot_space_litres,ground_clearance_mm,airbags,abs,esc,hill_assist,tyre_pressure_monitoring_system,rear_parking_sensors,rear_camera,camera_360,automatic_climate_control,rear_ac_vents,android_auto,apple_carplay,sunroof,ventilated_front_seats,connected_car_features,adas_available,source,source_last_updated
Tata,Harrier,Petrol Fearless X Plus MT,Tata Harrier Petrol Fearless X Plus MT,SUV,2211990,Petrol,Manual,1498,167.62,280,FWD,,,,5.0,445,205,7,True,True,True,,True,,True,True,True,,,True,True,,True,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Petrol Fearless Ultra MT,Tata Harrier Petrol Fearless Ultra MT,SUV,2271990,Petrol,Manual,1498,167.62,280,FWD,,,,5.0,445,205,7,True,True,True,,True,,True,True,True,,,True,True,,True,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Petrol Fearless X Plus AT,Tata Harrier Petrol Fearless X Plus AT,SUV,2353890,Petrol,Automatic (TC),1498,167.62,280,FWD,,,,5.0,445,205,7,True,True,True,,True,,True,True,True,,,True,True,,True,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Petrol Fearless Ultra AT,Tata Harrier Petrol Fearless Ultra AT,SUV,2413890,Petrol,Automatic (TC),1498,167.62,280,FWD,,,,5.0,445,205,7,True,True,True,,True,,True,True,True,,,True,True,,True,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Diesel Smart MT,Tata Harrier Diesel Smart MT,SUV,1399990,Diesel,Manual,1956,167.62,350,FWD,,,,5.0,445,205,6,True,True,True,,True,,False,True,True,,,False,False,,False,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Diesel Pure X MT,Tata Harrier Diesel Pure X MT,SUV,1714990,Diesel,Manual,1956,167.62,350,FWD,,,,5.0,445,205,6,True,True,True,,True,,False,True,True,,,,False,,False,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Diesel Adventure X MT,Tata Harrier Diesel Adventure X MT,SUV,1814990,Diesel,Manual,1956,167.62,350,FWD,,,,5.0,445,205,6,True,True,True,,True,,,True,True,,,True,False,,,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Diesel Adventure X Plus MT,Tata Harrier Diesel Adventure X Plus MT,SUV,1844990,Diesel,Manual,1956,167.62,350,FWD,,,,5.0,445,205,6,True,True,True,,True,,True,True,True,,,True,False,,True,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Diesel Pure X AT,Tata Harrier Diesel Pure X AT,SUV,1864990,Diesel,Automatic (TC),1956,167.62,350,FWD,,,,5.0,445,205,6,True,True,True,,True,,False,True,True,,,,False,,False,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Diesel Adventure X AT,Tata Harrier Diesel Adventure X AT,SUV,1964990,Diesel,Automatic (TC),1956,167.62,350,FWD,,,,5.0,445,205,6,True,True,True,,True,,,True,True,,,True,False,,,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Diesel Adventure X Plus AT,Tata Harrier Diesel Adventure X Plus AT,SUV,1999990,Diesel,Automatic (TC),1956,167.62,350,FWD,,,,5.0,445,205,6,True,True,True,,True,,True,True,True,,,True,False,,True,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Diesel Fearless X MT,Tata Harrier Diesel Fearless X MT,SUV,2124990,Diesel,Manual,1956,167.62,350,FWD,,,,5.0,445,205,7,True,True,True,,True,,True,True,True,,,True,True,,True,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Diesel Fearless X AT,Tata Harrier Diesel Fearless X AT,SUV,2279990,Diesel,Automatic (TC),1956,167.62,350,FWD,,,,5.0,445,205,7,True,True,True,,True,,True,True,True,,,True,True,,True,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Diesel Fearless X Plus MT,Tata Harrier Diesel Fearless X Plus MT,SUV,2324990,Diesel,Manual,1956,167.62,350,FWD,,,,5.0,445,205,7,True,True,True,,True,,True,True,True,,,True,True,,True,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Diesel Fearless Ultra MT,Tata Harrier Diesel Fearless Ultra MT,SUV,2384990,Diesel,Manual,1956,167.62,350,FWD,,,,5.0,445,205,7,True,True,True,,True,,True,True,True,,,True,True,,True,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Diesel Fearless X Plus AT,Tata Harrier Diesel Fearless X Plus AT,SUV,2469990,Diesel,Automatic (TC),1956,167.62,350,FWD,,,,5.0,445,205,7,True,True,True,,True,,True,True,True,,,True,True,,True,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Diesel Fearless Ultra AT,Tata Harrier Diesel Fearless Ultra AT,SUV,2529990,Diesel,Automatic (TC),1956,167.62,350,FWD,,,,5.0,445,205,7,True,True,True,,True,,True,True,True,,,True,True,,True,verified_current_harrier_batch_10_final,2026-06-22
MG,Hector,Style 5Str MT,MG Hector Style 5Str MT,SUV,1199000,Petrol,Manual,1451,141.04,250,FWD,,,,5.0,,192,6,True,True,True,,True,False,False,False,True,False,False,False,False,False,False,verified_official_hector_batch_10_final,2026-06-22
MG,Hector,Select Pro 5Str MT,MG Hector Select Pro 5Str MT,SUV,1429000,Petrol,Manual,1451,141.04,250,FWD,,,,5.0,,192,6,True,True,True,,True,True,False,,True,True,True,True,False,True,False,verified_official_hector_batch_10_final,2026-06-22
MG,Hector,Smart Pro 5Str MT,MG Hector Smart Pro 5Str MT,SUV,1529000,Petrol,Manual,1451,141.04,250,FWD,,,,5.0,,192,6,True,True,True,,True,True,,,True,True,True,True,False,True,False,verified_official_hector_batch_10_final,2026-06-22
MG,Hector,Smart Pro 5Str CVT,MG Hector Smart Pro 5Str CVT,SUV,1659000,Petrol,Automatic (CVT),1451,141.04,250,FWD,,,,5.0,,192,6,True,True,True,,True,True,,,True,True,True,True,False,True,False,verified_official_hector_batch_10_final,2026-06-22
MG,Hector,Sharp Pro 5Str MT,MG Hector Sharp Pro 5Str MT,SUV,1699000,Petrol,Manual,1451,141.04,250,FWD,,,,5.0,,192,6,True,True,True,True,True,True,True,True,True,True,True,True,,True,False,verified_official_hector_batch_10_final,2026-06-22
MG,Hector,Sharp Pro 5Str CVT,MG Hector Sharp Pro 5Str CVT,SUV,1829000,Petrol,Automatic (CVT),1451,141.04,250,FWD,,,,5.0,,192,6,True,True,True,True,True,True,True,True,True,True,True,True,,True,False,verified_official_hector_batch_10_final,2026-06-22
MG,Hector,Savvy Pro 5Str CVT,MG Hector Savvy Pro 5Str CVT,SUV,1919000,Petrol,Automatic (CVT),1451,141.04,250,FWD,,,,5.0,,192,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_official_hector_batch_10_final,2026-06-22
Renault,Triber,Authentic MT,Renault Triber Authentic MT,MPV,580875,Petrol,Manual,999,71.01,96,FWD,,,,7.0,,182,6,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,verified_official_triber_batch_10_final,2026-06-22
Renault,Triber,Evolution MT,Renault Triber Evolution MT,MPV,669605,Petrol,Manual,999,71.01,96,FWD,,,,7.0,,182,6,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,verified_official_triber_batch_10_final,2026-06-22
Renault,Triber,Techno MT,Renault Triber Techno MT,MPV,739120,Petrol,Manual,999,71.01,96,FWD,,,,7.0,,182,6,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,verified_official_triber_batch_10_final,2026-06-22
Renault,Triber,Emotion MT,Renault Triber Emotion MT,MPV,800350,Petrol,Manual,999,71.01,96,FWD,,,,7.0,,182,6,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,verified_official_triber_batch_10_final,2026-06-22
Renault,Triber,Emotion AMT,Renault Triber Emotion AMT,MPV,848000,Petrol,Automatic (AMT),999,71.01,96,FWD,,,,7.0,,182,6,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,verified_official_triber_batch_10_final,2026-06-22
